,0,1,2,3,4,5,6,7,8,9,10,11
4357,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,,,,,
4358,6C:EC:EB:1F:F6:76_-61,6C:EC:EB:1F:F6:76_-61,6C:EC:EB:1F:F6:76_-61,6C:EC:EB:1F:F6:76_-61,,,,,,,,
4359,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,7C:66:9D:7B:29:FA_-73,,,,,,,,
4360,7C:66:9D:7B:2B:90_-68,,,,,,,,,,,
4361,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F6:24_-76,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,,,,,,,,
4362,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:46_-76,,,,,,
4363,6C:EC:EB:1F:F6:76_-68,6C:EC:EB:1F:F4:74_-84,6C:EC:EB:1F:F6:24_-70,,,,,,,,,
4364,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:24_-88,6C:EC:EB:1F:F6:24_-89,6C:EC:EB:1F:F6:65_-86,,,,,,,,
4365,,,,,,,,,,,,
4366,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,,,,,,,,,
4367,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,
4368,BC:6A:29:BE:31:57_-59,7C:66:9D:7B:29:FB_-73,,,,,,,,,,
4369,BC:6A:29:BE:2F:23_-63,BC:6A:29:BE:31:57_-76,,,,,,,,,,
4370,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,,,,,,,,,,
4371,7C:66:9D:7B:2D:4A_-72,7C:66:9D:7B:2D:4A_-72,7C:66:9D:7B:2D:4A_-72,7C:66:9D:7B:2D:4A_-72,,,,,,,,
4372,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,,,,,,,,,
4373,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2B:90_-73,7C:66:9D:7B:2B:90_-73,,,,,,,,,
4374,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,,,,,,,,
4375,6C:EC:EB:1F:F4:46_-82,BC:6A:29:BE:31:57_-84,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F4:46_-82,,,,,,,,
4376,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:65_-75,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,,,,,,
4377,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:65_-86,,,,,,,,,,
4378,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:2D:4A_-69,,,,,,,,,
4379,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,
4380,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-66,,,,,,,
4381,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:29:FA_-70,,,,,,,,,,
4382,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:29:FB_-77,,,,,,,,,,
4383,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,6C:EC:EB:1F:F6:26_-86,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,BC:6A:29:BE:2F:23_-76,
4384,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,
4385,BC:6A:29:BE:31:57_-70,,,,,,,,,,,
4386,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:29:FB_-71,BC:6A:29:BE:31:57_-60,6C:EC:EB:1F:F6:65_-89,,,,,,,,
4387,BC:6A:29:BE:31:57_-70,BC:6A:29:BE:31:57_-71,BC:6A:29:BE:31:57_-70,BC:6A:29:BE:31:57_-70,BC:6A:29:BE:31:57_-70,,,,,,,
4388,,,,,,,,,,,,
4389,BC:6A:29:BE:2F:76_-81,,,,,,,,,,,
4390,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,,,,,,
4391,BC:6A:29:BE:31:57_-70,BC:6A:29:BE:31:57_-70,BC:6A:29:BE:31:57_-70,BC:6A:29:BE:31:57_-70,,,,,,,,
4392,6C:EC:EB:1F:F6:55_-64,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,,,,,
4393,7C:66:9D:7B:29:FB_-76,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,,,,,,
4394,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,,,,,,,,
4395,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,6C:EC:EB:1F:F6:76_-86,,,,,,,,,
4396,7C:66:9D:7B:2B:9F_-87,6C:EC:EB:1F:F4:74_-70,6C:EC:EB:1F:F4:74_-70,,,,,,,,,
4397,,,,,,,,,,,,
4398,BC:6A:29:BE:2F:23_-63,BC:6A:29:BE:2F:23_-63,BC:6A:29:BE:2F:23_-63,,,,,,,,,
4399,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,7C:66:9D:7B:29:FB_-71,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,,,
4400,BC:6A:29:BE:31:57_-60,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:31:57_-60,,,,,,,,,
4401,BC:6A:29:BE:31:57_-55,6C:EC:EB:1F:F6:26_-91,7C:66:9D:7B:2B:90_-67,BC:6A:29:BE:31:57_-55,,,,,,,,
4402,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:29:FA_-67,7C:66:9D:7B:29:FA_-67,,,,,,,,,
4403,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,,,,,,,,,,
4404,BC:6A:29:BE:2F:23_-82,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,,,,,,,,
4405,6C:EC:EB:1F:F4:46_-88,BC:6A:29:BE:2F:23_-67,7C:66:9D:7B:29:FA_-78,BC:6A:29:BE:2F:23_-67,BC:6A:29:BE:2F:23_-67,BC:6A:29:BE:2F:23_-67,BC:6A:29:BE:2F:23_-67,,,,,
4406,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,6C:EC:EB:1F:F6:65_-76,,,,,
4407,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,
4408,6C:EC:EB:1F:F6:76_-65,6C:EC:EB:1F:F6:76_-65,6C:EC:EB:1F:F6:76_-65,6C:EC:EB:1F:F6:65_-64,,,,,,,,
4409,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,6C:EC:EB:1F:FD:83_-76,6C:EC:EB:1F:F6:76_-91,BC:6A:29:BE:2F:23_-62,,,,,,,
4410,7C:66:9D:7B:29:FB_-84,7C:66:9D:7B:29:FB_-84,,,,,,,,,,
4411,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:2B:90_-90,,,,,,,,,
4412,,,,,,,,,,,,
4413,7C:66:9D:7B:29:FA_-73,,,,,,,,,,,
4414,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:2D:4A_-68,,,,,,,,,,
4415,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,BC:6A:29:BE:31:57_-71,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,,,
4416,7C:66:9D:7B:2D:4A_-73,,,,,,,,,,,
4417,BC:6A:29:BE:31:57_-82,BC:6A:29:BE:31:57_-82,,,,,,,,,,
4418,BC:6A:29:BE:2F:76_-69,,,,,,,,,,,
4419,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,
4420,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,,,,
4421,7C:66:9D:7B:29:FA_-63,BC:6A:29:BE:2F:76_-82,7C:66:9D:7B:2B:90_-74,BC:6A:29:BE:2F:76_-82,,,,,,,,
4422,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,,,,,,,,,,
4423,BC:6A:29:BE:2F:23_-68,,,,,,,,,,,
4424,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,,,,,,,,,
4425,7C:66:9D:7B:29:FB_-88,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:29:FA_-69,,,,,,,,,
4426,BC:6A:29:BE:31:57_-93,7C:66:9D:7B:2D:4A_-61,7C:66:9D:7B:2D:4A_-61,7C:66:9D:7B:2D:4A_-61,7C:66:9D:7B:2D:4A_-61,,,,,,,
4427,BC:6A:29:BE:31:57_-63,BC:6A:29:BE:31:57_-63,BC:6A:29:BE:31:57_-63,BC:6A:29:BE:31:57_-63,,,,,,,,
4428,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:FD:83_-72,6C:EC:EB:1F:FD:83_-72,,,,,,
4429,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-83,6C:EC:EB:1F:F6:65_-58,6C:EC:EB:1F:F6:26_-78,,,,,
4430,BC:6A:29:BE:2F:76_-72,BC:6A:29:BE:2F:76_-72,BC:6A:29:BE:2F:76_-72,,,,,,,,,
4431,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F4:74_-82,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,,,,
4432,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,BC:6A:29:BE:2F:23_-80,,,,,,,,
4433,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,BC:6A:29:BE:2F:23_-82,,,,,,
4434,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,
4435,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,,,,,,,
4436,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,6C:EC:EB:1F:F4:46_-75,,,,,,,
4437,BC:6A:29:BE:2F:76_-64,BC:6A:29:BE:31:57_-87,,,,,,,,,,
4438,,,,,,,,,,,,
4439,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-86,,,,,,,,,,
4440,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:46_-76,6C:EC:EB:1F:F4:74_-74,,,,,,,
4441,7C:66:9D:7B:29:FA_-89,,,,,,,,,,,
4442,,,,,,,,,,,,
4443,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,,,,,,,,,
4444,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,
4445,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,,,,,,,,,
4446,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F6:24_-88,,,,,,,,,
4447,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,7C:66:9D:7B:2B:90_-66,,,,,,,,,
4448,BC:6A:29:BE:2F:76_-87,BC:6A:29:BE:31:57_-55,BC:6A:29:BE:31:57_-55,,,,,,,,,
4449,6C:EC:EB:1F:F4:74_-76,,,,,,,,,,,
4450,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,6C:EC:EB:1F:F4:74_-66,,,,,,,,
4451,7C:66:9D:7B:29:FA_-74,,,,,,,,,,,
4452,7C:66:9D:7B:2D:4A_-79,7C:66:9D:7B:2D:4A_-79,,,,,,,,,,
4453,7C:66:9D:7B:2B:9F_-88,7C:66:9D:7B:2B:9F_-88,7C:66:9D:7B:2B:9F_-88,7C:66:9D:7B:2B:9F_-88,,,,,,,,
4454,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F4:74_-62,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:2F:23_-84,,,,,,,,
4455,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,6C:EC:EB:1F:F6:65_-70,,,,,,,,
4456,6C:EC:EB:1F:FD:9B_-73,6C:EC:EB:1F:FD:9B_-73,7C:66:9D:7B:2B:90_-79,7C:66:9D:7B:29:FA_-76,6C:EC:EB:1F:FD:9B_-73,,,,,,,
4457,BC:6A:29:BE:2F:23_-65,BC:6A:29:BE:2F:23_-65,6C:EC:EB:1F:F6:65_-51,BC:6A:29:BE:2F:23_-65,7C:66:9D:7B:2B:90_-80,6C:EC:EB:1F:FD:83_-62,6C:EC:EB:1F:F6:24_-72,,,,,
4458,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-68,7C:66:9D:7B:2B:9F_-68,,,,,,,,
4459,BC:6A:29:BE:2F:23_-76,7C:66:9D:7B:2B:9F_-74,,,,,,,,,,
4460,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:65_-88,,,,,,,,
4461,,,,,,,,,,,,
4462,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F6:76_-69,6C:EC:EB:1F:F4:74_-80,6C:EC:EB:1F:F4:74_-80,,,,,,,,
4463,7C:66:9D:7B:29:FB_-60,BC:6A:29:BE:31:57_-86,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:2F:23_-70,7C:66:9D:7B:29:FB_-62,,,,,,,
4464,,,,,,,,,,,,
4465,6C:EC:EB:1F:F4:74_-57,,,,,,,,,,,
4466,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,
4467,,,,,,,,,,,,
4468,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F4:46_-71,,,,,,,,,
4469,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,7C:66:9D:7B:2B:90_-68,,,,,,,,,
4470,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,6C:EC:EB:1F:FD:9B_-70,,,,,,,,
4471,7C:66:9D:7B:29:FA_-70,,,,,,,,,,,
4472,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,
4473,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,
4474,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:F4:74_-66,,,,,,,,,,
4475,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,,,,,,,,
4476,7C:66:9D:7B:29:FA_-72,7C:66:9D:7B:29:FA_-72,BC:6A:29:BE:2F:76_-61,7C:66:9D:7B:29:FA_-72,,,,,,,,
4477,BC:6A:29:BE:2F:23_-64,BC:6A:29:BE:2F:23_-64,BC:6A:29:BE:2F:23_-64,,,,,,,,,
4478,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F6:65_-80,,,,,
4479,6C:EC:EB:1F:F6:26_-88,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,
4480,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,,,,,,,,
4481,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,,,,,,,,,,
4482,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,7C:66:9D:7B:2B:9F_-73,BC:6A:29:BE:2F:23_-68,,,,,,,
4483,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,
4484,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,6C:EC:EB:1F:F6:15_-80,,,,,,,
4485,7C:66:9D:7B:2B:9F_-73,,,,,,,,,,,
4486,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,,,,,,,,,,
4487,6C:EC:EB:1F:F6:26_-75,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:26_-76,6C:EC:EB:1F:F6:26_-76,,,,,,
4488,BC:6A:29:BE:31:57_-86,BC:6A:29:BE:31:57_-86,BC:6A:29:BE:31:57_-86,,,,,,,,,
4489,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,,,,,,,
4490,6C:EC:EB:1F:F6:24_-80,6C:EC:EB:1F:F6:24_-80,,,,,,,,,,
4491,6C:EC:EB:1F:F6:2D_-83,6C:EC:EB:1F:F6:2D_-83,6C:EC:EB:1F:F6:2D_-83,,,,,,,,,
4492,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FA_-74,7C:66:9D:7B:29:FB_-82,,,,,,,,,
4493,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-68,,,,,,,,,,
4494,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,7C:66:9D:7B:2B:90_-72,,,,,,,,
4495,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-56,6C:EC:EB:1F:F6:65_-56,,,,,,
4496,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,,,,,,,,
4497,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F4:74_-71,,,,,,,,,,
4498,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:65_-79,6C:EC:EB:1F:F6:65_-79,,,,,,,
4499,BC:6A:29:BE:2F:23_-73,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,BC:6A:29:BE:2F:23_-72,,,,,,,,
4500,6C:EC:EB:1F:F6:76_-75,6C:EC:EB:1F:F6:76_-75,,,,,,,,,,
4501,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,,,,,,,,,,
4502,7C:66:9D:7B:2B:90_-78,7C:66:9D:7B:2B:90_-78,6C:EC:EB:1F:F6:26_-90,7C:66:9D:7B:2B:90_-78,,,,,,,,
4503,,,,,,,,,,,,
4504,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,6C:EC:EB:1F:F4:74_-68,,,,,,,,
4505,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-76,BC:6A:29:BE:2F:23_-75,,,,,,,,,
4506,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,,,,,,,,,
4507,6C:EC:EB:1F:F6:24_-66,,,,,,,,,,,
4508,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,
4509,6C:EC:EB:1F:F6:24_-74,6C:EC:EB:1F:F6:24_-74,7C:66:9D:7B:29:FB_-88,BC:6A:29:BE:2F:23_-73,6C:EC:EB:1F:F6:24_-74,,,,,,,
4510,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:F6:55_-68,6C:EC:EB:1F:F6:55_-68,,,,,,,,
4511,BC:6A:29:BE:2F:76_-82,7C:66:9D:7B:29:FA_-72,7C:66:9D:7B:29:FA_-72,7C:66:9D:7B:29:FA_-72,,,,,,,,
4512,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-61,,,,,,,,,,
4513,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:29:FB_-74,7C:66:9D:7B:29:FB_-74,,,,,,,
4514,6C:EC:EB:1F:F6:26_-94,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,6C:EC:EB:1F:F4:46_-80,,,,,,,
4515,7C:66:9D:7B:2D:4A_-99,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,,,,,,,,
4516,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:F4:74_-71,7C:66:9D:7B:2B:9F_-67,,,,,,,,
4517,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-61,,,,,,,,,,
4518,7C:66:9D:7B:29:FA_-90,7C:66:9D:7B:29:FA_-90,,,,,,,,,,
4519,6C:EC:EB:1F:F4:74_-60,6C:EC:EB:1F:F4:74_-60,,,,,,,,,,
4520,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,,,,,,,,,
4521,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,6C:EC:EB:1F:F6:15_-96,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,,,,,,
4522,7C:66:9D:7B:29:FB_-68,6C:EC:EB:1F:F6:2D_-90,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,,,,,,,,
4523,7C:66:9D:7B:2B:90_-70,,,,,,,,,,,
4524,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,,,,,,,,
4525,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,7C:66:9D:7B:2D:4A_-72,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,,,,
4526,BC:6A:29:BE:2F:76_-71,,,,,,,,,,,
4527,7C:66:9D:7B:2B:9F_-83,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,6C:EC:EB:1F:F6:65_-80,,,,,,,
4528,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:74_-74,,,,,,,,,,
4529,BC:6A:29:BE:31:57_-76,7C:66:9D:7B:29:FB_-62,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,BC:6A:29:BE:31:57_-76,,,,,,
4530,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,
4531,,,,,,,,,,,,
4532,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,
4533,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,,,,
4534,BC:6A:29:BE:2F:76_-59,BC:6A:29:BE:2F:76_-59,,,,,,,,,,
4535,7C:66:9D:7B:29:FA_-76,7C:66:9D:7B:29:FA_-76,,,,,,,,,,
4536,7C:66:9D:7B:2B:9F_-90,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,,,,,,,,,
4537,6C:EC:EB:1F:F4:46_-86,6C:EC:EB:1F:F4:46_-86,6C:EC:EB:1F:F4:46_-86,,,,,,,,,
4538,BC:6A:29:BE:2F:23_-69,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,,,,,,,,,
4539,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,7C:66:9D:7B:29:FB_-86,6C:EC:EB:1F:F6:76_-72,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-67,,,,
4540,BC:6A:29:BE:31:57_-66,,,,,,,,,,,
