reference_tag,coordinate_x,coordinate_y,cluster_tag,direction_tag,6C:EC:EB:1F:FB:96,6C:EC:EB:1F:F4:4F,6C:EC:EB:1F:F8:E8,6C:EC:EB:1F:FB:C7,6C:EC:EB:1F:FD:9B,20:CD:39:7D:42:D1,6C:EC:EB:1F:FB:B0,6C:EC:EB:1F:FD:8E,6C:EC:EB:1F:F4:46,6C:EC:EB:1F:F4:74,6C:EC:EB:1F:F6:24,6C:EC:EB:1F:FD:83,6C:EC:EB:1F:F6:26,6C:EC:EB:1F:F6:65,6C:EC:EB:1F:F6:76,6C:EC:EB:1F:F6:55,6C:EC:EB:1F:F6:15,6C:EC:EB:1F:F6:2D,7C:66:9D:7B:2B:9F,BC:6A:29:BE:2F:23,7C:66:9D:7B:29:FB,7C:66:9D:7B:2B:90,BC:6A:29:BE:31:57,7C:66:9D:7B:29:FA,BC:6A:29:BE:2F:76,7C:66:9D:7B:2D:4A
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-73.0,-128.0,-84.0,-128.0,-86.0,-83.0,-67.0,-75.0,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-56.0,-86.0,-80.0,-88.0,-77.33333333333333,-81.0,-128.0,-128.0,-128.0,-84.5,-78.66666666666667,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
9,10.414,7.124,8,1,-128.0,-128.0,-128.0,-128.0,-95.0,-128.0,-128.0,-128,-81.0,-85.66666666666667,-77.6,-75.0,-83.66666666666667,-79.8,-76.25,-128.0,-128.0,-128.0,-71.75,-62.0,-83.0,-128.0,-128.0,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-84.5,-75.75,-128.0,-128.0,-68.75,-70.66666666666667,-128.0,-128.0,-81.0,-68.0,-68.0,-71.0,-128.0,-128.0,-128.0
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-128.0,-76.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-73.2,-80.0,-75.33333333333333,-80.0,-128.0,-128.0
13,10.474,1.181,12,1,-86.0,-91.0,-128.0,-128.0,-75.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-83.0,-128.0,-128.0,-128.0,-77.5,-96.0,-128.0,-128.0,-71.33333333333333,-128.0,-76.0,-84.25,-128.0,-128.0,-128.0
12,6.474,1.181,11,1,-128.0,-128.0,-128.0,-128.0,-68.5,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-68.0,-78.0,-71.75,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.0,-73.8,-83.0,-77.0,-128.0,-71.0,-74.0,-128.0,-128.0,-128.0,-128.0,-75.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-88.33333333333331,-71.0,-70.33333333333333,-93.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-96.0,-71.0,-128.0,-57.66666666666666,-128.0,-82.0,-90.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-75.33333333333333,-128.0,-128.0,-68.5,-128.0,-82.0,-128.0,-83.0,-67.4,-68.0,-128.0,-128.0,-128.0,-128.0
20,17.942999999999994,1.181,19,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-90.0,-128.0,-128.0,-128.0,-66.2,-62.6,-128.0,-83.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-93.75,-128.0,-81.0,-71.75,-90.0,-58.0,-80.0,-96.25,-128.0,-128.0,-92.0,-68.0,-83.0,-80.0,-94.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-70.4,-73.6,-128.0,-89.5,-128.0,-87.33333333333331,-82.0,-128.0,-128.0,-128.0,-70.0,-85.0,-88.0,-128.0,-128.0,-128.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-82.5,-91.0,-92.0,-92.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-77.0,-62.33333333333334,-128.0,-55.75,-128.0,-81.0,-128.0,-128.0,-128.0,-65.0,-87.0,-128.0,-128.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-80.0,-78.66666666666667,-69.0,-78.66666666666667,-71.0,-89.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-76.66666666666667,-81.0,-77.0,-67.33333333333333,-93.5,-58.0,-128.0,-128.0,-128.0,-128.0,-77.5,-71.5,-128.0,-82.0,-128.0,-128.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-86.2,-128.0,-92.25,-128.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-72.0,-128.0,-128.0,-128.0,-128.0,-81.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-76.0,-56.33333333333334,-89.5,-77.75,-91.5,-77.2,-77.5,-128.0,-128.0,-128.0,-85.0,-128.0,-95.0,-128.0,-128.0,-128.0,-128.0,-128.0
9,10.414,7.124,8,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-80.75,-87.0,-77.0,-75.0,-83.5,-80.0,-75.33333333333333,-128.0,-128.0,-128.0,-72.2,-62.0,-82.25,-128.0,-128.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.0,-72.0,-128.0,-84.66666666666667,-128.0,-85.66666666666667,-81.0,-128.0,-128.0,-128.0,-71.5,-82.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-86.75
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-74.33333333333333,-128.0,-128.0,-128.0,-128.0,-78.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
17,26.342,3.903,16,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-89.75,-71.0,-69.8,-94.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-83.0,-68.8,-70.25,-68.0,-72.66666666666667,-81.0,-88.5,-89.0,-128.0,-88.0,-80.75,-73.75,-73.8,-91.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.6,-72.75,-91.0,-89.0,-128.0,-91.0,-81.5,-128.0,-128.0,-128.0,-71.0,-83.33333333333333,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-76.2,-56.6,-92.66666666666669,-74.5,-87.0,-75.8,-79.75,-128.0,-128.0,-128.0,-91.0,-90.0,-97.0,-92.0,-128.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-88.0,-86.66666666666669,-128.0,-76.66666666666667,-69.33333333333333,-76.2,-128.0,-128.0,-128.0,-128.0,-92.0,-87.25,-83.66666666666667,-128.0,-128.0,-128.0,-128.0,-128.0
18,26.342,6.574,17,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-77.25,-63.0,-75.75
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-71.25,-72.66666666666667,-128.0,-128.0,-128.0,-87.0,-82.4,-128.0,-128.0,-128.0,-71.0,-82.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-90.0,-85.0,-80.33333333333333,-61.33333333333334,-70.0,-56.0,-128.0,-82.5,-92.0,-128.0,-78.0,-65.66666666666667,-87.66666666666669,-73.75,-128.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-73.0,-72.25,-90.0,-87.33333333333331,-92.0,-90.0,-82.75,-128.0,-128.0,-128.0,-71.25,-83.6,-90.0,-128.0,-128.0,-128.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-91.0,-72.0,-66.0,-55.4,-81.8,-83.66666666666667,-91.25
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-76.8,-86.4,-79.5,-71.75,-76.0,-83.75,-76.5,-128.0,-128.0,-128.0,-83.0,-80.0,-93.0,-128.0,-92.0,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-74.0,-128.0,-83.5,-128.0,-128.0,-85.0,-67.75,-75.33333333333333,-128.0,-128.0,-128.0
9,10.414,7.124,8,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-79.33333333333333,-76.0,-79.0,-128.0,-95.0,-87.5,-94.0,-88.0,-128.0,-128.0,-68.25,-70.0,-74.0,-89.0,-128.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-92.0,-128.0,-128.0,-128.0,-80.0,-70.0,-58.0,-128.0,-128.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-73.66666666666667,-128.0,-128.0,-56.0,-79.0,-128.0,-128.0,-128.0,-86.0,-64.0,-77.0,-71.0,-94.0,-128.0,-128.0,-128.0
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-95.0,-90.0,-79.0,-75.66666666666667,-128.0,-93.33333333333331,-128.0,-128.0,-91.0,-98.0,-128.0,-65.75,-72.8,-128.0,-128.0,-128.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-94.0,-128.0,-91.0,-128.0,-128.0,-128.0,-128.0,-73.0,-69.2,-59.25,-75.0,-128.0,-100.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-86.0,-68.0,-69.66666666666667,-70.0,-74.0,-81.0,-88.0,-88.0,-94.0,-128.0,-128.0,-73.25,-73.6,-91.5,-128.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-92.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-83.25,-88.0,-88.6,-90.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-89.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-94.0,-85.0,-93.0,-89.0,-128.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-77.0,-85.5,-80.0,-71.0,-80.0,-80.33333333333333,-128.0,-128.0,-128.0,-128.0,-80.5,-80.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-91.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-74.0,-86.0,-84.0,-128.0,-88.0,-85.66666666666667,-67.0,-75.0,-128.0,-128.0,-128.0
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-92.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-80.0,-92.0,-81.33333333333333,-128.0,-66.0,-60.75,-80.0,-85.4,-128.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-89.33333333333331,-71.33333333333333,-66.0,-55.2,-84.5,-83.66666666666667,-91.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-87.0,-87.0,-87.4,-74.75,-71.5,-77.0,-85.5,-128.0,-96.0,-128.0,-88.5,-81.33333333333333,-82.0,-92.0,-90.25,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-70.0,-80.75,-128.0,-84.0,-88.5,-78.0,-82.5,-128.0,-128.0,-128.0,-76.0,-77.0,-87.0,-128.0,-128.0,-128.0,-128.0,-128.0
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-128.0,-78.33333333333333,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-77.66666666666667,-128.0,-128.0,-128.0,-76.0,-128.0,-128.0,-128.0,-73.0,-128.0,-81.5,-128.0,-85.0,-128.0,-128.0
21,10.414,6.129,20,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-76.0,-128.0,-77.33333333333333,-128.0,-128.0,-82.0,-128.0,-128.0,-128.0,-75.2,-128.0,-74.0,-128.0,-128.0,-128.0,-128.0,-128.0
20,17.942999999999994,1.181,19,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-77.33333333333333,-128.0,-128.0,-128.0,-62.25,-63.5,-65.8,-75.0,-96.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-90.0,-128.0,-68.25,-71.5,-67.5,-77.0,-80.5,-88.5,-91.0,-128.0,-89.0,-128.0,-73.0,-74.0,-88.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-93.5,-128.0,-128.0,-128.0,-95.0,-80.5,-72.0,-65.0,-66.0,-73.75,-81.6
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-86.0,-77.33333333333333,-84.4,-80.75,-96.0,-70.6,-71.0,-128.0,-128.0,-128.0,-78.0,-81.75,-128.0,-88.33333333333331,-94.5,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.5,-70.0,-82.0,-82.0,-86.0,-71.0,-76.0,-128.0,-128.0,-128.0,-69.0,-73.5,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
15,21.124,1.181,14,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-90.0,-128.0,-128.0,-128.0,-80.5,-70.0,-56.66666666666666,-69.5,-89.0,-128.0
7,14.227,4.933,6,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-81.66666666666667,-80.0,-76.0,-61.33333333333334,-80.0,-56.66666666666666,-81.0,-128.0,-89.0,-128.0,-128.0,-63.5,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-90.0,-76.0,-128.0,-128.0,-128.0,-71.0,-128.0,-128.0,-81.0,-69.0,-68.0,-70.66666666666667,-85.0,-128.0,-128.0
21,10.414,6.129,20,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-84.0,-85.0,-74.33333333333333,-69.75,-87.0,-82.25,-128.0,-128.0,-128.0,-92.5,-128.0,-60.0,-84.66666666666667,-128.0,-128.0,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-87.0,-76.0,-82.5,-76.33333333333333,-86.0,-76.0,-128.0,-128.0,-128.0,-128.0,-69.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
20,17.942999999999994,1.181,19,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-86.0,-128.0,-128.0,-128.0,-64.25,-63.66666666666666,-65.75,-128.0,-128.0,-128.0
4,14.227,8.273,3,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-76.0,-84.5,-83.5,-71.66666666666667,-128.0,-80.0,-74.75,-128.0,-128.0,-128.0,-128.0,-79.25,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
8,13.253,3.263,7,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-89.0,-128.0,-68.5,-71.5,-67.0,-74.66666666666667,-78.75,-128.0,-128.0,-128.0,-128.0,-85.66666666666667,-72.66666666666667,-74.0,-128.0,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.0,-73.25,-128.0,-87.0,-128.0,-86.0,-81.75,-128.0,-128.0,-128.0,-70.75,-83.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-93.0,-76.5,-71.0,-65.2,-77.75,-79.33333333333333,-71.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-76.4,-71.2,-65.0,-77.0,-78.8,-71.0
21,10.414,6.129,20,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-84.0,-128.0,-74.66666666666667,-70.5,-128.0,-83.0,-128.0,-128.0,-128.0,-92.0,-81.0,-59.66666666666666,-83.33333333333333,-128.0,-128.0,-128.0,-128.0,-128.0
20,17.942999999999994,1.181,19,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-64.66666666666667,-62.75,-65.0,-81.66666666666667,-128.0,-128.0
6,13.253,5.959,5,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-79.0,-83.5,-71.0,-60.0,-80.33333333333333,-56.8,-67.5,-88.0,-128.0,-128.0,-75.33333333333333,-76.4,-82.0,-76.66666666666667,-128.0,-128.0,-128.0,-128.0
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-128.0,-80.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-95.0,-128.0,-128.0,-75.33333333333333,-87.66666666666669,-94.0,-128.0,-71.5,-128.0,-71.5,-84.66666666666667,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-81.6,-72.5,-65.4,-66.0,-73.75,-81.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-89.33333333333331,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-85.0,-128.0,-90.0,-94.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-92.66666666666669,-128.0,-128.0,-128.0,-95.5,-71.0,-74.0,-58.0,-78.66666666666667,-82.0,-90.33333333333331
13,10.474,1.181,12,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-83.0,-88.0,-87.0,-128.0,-128.0,-128.0,-73.0,-86.0,-128.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-70.0,-66.25,-55.2,-74.75,-128.0,-91.66666666666669
10,10.474,5.134,9,1,-128.0,-128.0,-128.0,-128.0,-83.0,-128.0,-128.0,-128,-128.0,-90.0,-79.0,-70.0,-128.0,-90.0,-85.0,-128.0,-128.0,-128.0,-128.0,-66.66666666666667,-66.0,-80.0,-128.0,-128.0,-128.0,-128.0
3,13.253,10.033,2,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-73.0,-70.0,-128.0,-85.33333333333333,-84.0,-72.0,-74.0,-128.0,-128.0,-128.0,-128.0,-73.25,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
14,13.939,1.181,13,1,-128.0,-128.0,-128.0,-128.0,-85.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-77.0,-128.0,-128.0,-67.66666666666667,-128.0,-73.0,-128.0,-80.5,-128.0,-64.0,-75.5,-128.0,-128.0,-128.0
1,10.446,10.737,0,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-72.33333333333333,-74.0,-92.0,-91.5,-128.0,-128.0,-82.0,-128.0,-128.0,-128.0,-71.0,-83.4,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
19,23.37,1.181,18,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-70.0,-66.0,-56.25,-78.4,-84.0,-91.0
10,10.474,5.134,9,1,-93.33333333333331,-87.5,-128.0,-128.0,-83.0,-128.0,-128.0,-128,-83.0,-91.0,-76.5,-70.25,-90.0,-92.0,-83.5,-85.0,-84.0,-128.0,-70.75,-67.0,-66.0,-81.0,-128.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-78.0,-78.8,-68.33333333333333,-80.0,-71.0,-128.0
13,10.474,1.181,12,1,-86.0,-128.0,-128.0,-128.0,-76.0,-128.0,-128.0,-128,-128.0,-90.0,-128.0,-77.0,-128.0,-128.0,-128.0,-74.0,-128.0,-89.0,-128.0,-77.0,-128.0,-74.25,-83.66666666666667,-80.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-78.5,-79.33333333333333,-68.0,-80.0,-71.0,-88.5
2,14.227,10.88,1,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-73.0,-56.0,-84.0,-78.0,-128.0,-77.0,-78.0,-128.0,-128.0,-128.0,-82.0,-79.0,-128.0,-90.0,-128.0,-128.0,-128.0,-128.0
10,10.474,5.134,9,1,-128.0,-88.0,-128.0,-128.0,-83.5,-128.0,-128.0,-128,-128.0,-90.0,-74.6,-68.5,-91.0,-86.33333333333331,-85.33333333333333,-85.0,-85.0,-128.0,-70.25,-67.0,-66.66666666666667,-128.0,-128.0,-128.0,-128.0,-128.0
16,26.342,1.181,15,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-77.0,-71.25,-64.4,-77.66666666666667,-79.0,-71.0
10,10.474,5.134,9,1,-95.0,-89.66666666666669,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-84.75,-86.0,-79.0,-71.0,-86.5,-88.0,-88.0,-91.0,-85.66666666666667,-95.5,-67.0,-64.33333333333333,-65.0,-86.0,-128.0,-128.0,-128.0,-128.0
11,2.736,1.181,10,1,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0,-87.25,-94.0,-90.66666666666669,-128.0,-128.0,-128.0
